comment,Sentiment
你的飛機杯乾好噁😂：歸剛欸希望有洗乾凈😂不懂你有這種襪子ㄇ你有找到我的襪子嗎🧦！你弟弟應該吃美乃滋的時候掉了一些進襪子了？結果發現裡面充滿液體要壞掉了（不可以色色想要一雙嗎🙌哥哥太純潔：幹還有這招！？我買一雙給你希望他哥哥沒有香港腳原來我的被阿公穿走了😂弟弟：幹哥哥會鬆掉啦白癡喔哥哥你找錯了前一秒還在思考這樣的襪子不會不透氣嗎？後一秒…腦袋突然想通了，這是假鮑一個正確的哥哥會穿上弟弟d女朋友是我想的那樣嗎？😮😮，只是我很好奇我表弟家怎麼只有一隻？,0
這好地獄..笑的人面壁思過！😢，拉丁美洲裔人平均都有18公分，兩公分,0
阿公想起当初日军给他选被捅菊花还是枪毙的那一刻那一天阿公想起了被二戰支配的恐懼以及播遷到臺灣的恥辱爺爺：等等這不是我軍的槍聲！有敵襲！聲音勒阿公想起了當年跟八路軍打仗的畫面😂越戰lol阿公：那些樹……那些樹要攻過來了超真實VRo/,0
I'lldoitmyself10banned30days14,0
～如果是大提琴..吟遊詩人轉職弓箭手吟遊詩人,0
😡😡不!!!!珍珠少了兩顆，所以....😡,0
升級meme😂六尾vcxzvcxvxzcfadsrqw43214321432143214321fdsarewqrewqrewqrewqrewqrewqrewqrweqrqwfasdavcxzfdsarewq4321fdsavcxcxcxzvcxzfdsarewq4321rewqfdsavcxxz00000000000000.,0
就…..真的爽🌚真的剛好數學老師今天請假直接自習6點？,0
我們茶碗蒸不會甜但也沒很鹹😂😂甜死😂,0
不小心把心裡話講出來趕快掩飾一下笑死學分也沒了我看不懂..NMSL！？笑死你媽爆掉了啾咪三小你變梗圖了適合你他不是才剛出現在群組嗎靠北好好笑直接詛咒老師🤣🤣是不是你,0
：指波魯那雷夫一進去就教你處刑曲下面兩個是怎樣不幸的是，我的男朋友甩了我，因為我的視頻在互聯網上瘋傳。,0
不知道什麼梗這太地獄了😂地獄歸剛餒傳說中的地獄兄弟以為右邊是eyeballray歸剛欸😢,0
開箱黑奴,0
加減用但發現已經完事了你昨晚對皮卡丘做了什麼,0
雖然聽起來是錯的，但我卻無法反駁,0
地獄梗x地獄留言至少他可以獨享家庭裝唱我的家庭真可愛，但一直被叫媽寶😂笑死🙊🙊🙊人家在哭唱這個衝殺小超壞,0
可黏😂，在佛地魔眼裡大家看起來都像飛哥不懂欸…,0
我笑了，我是不是應該下地獄歸剛誒美好的年代這完美解釋了過去孩童為何往往無法活到成年😂,0
把鼻子整掉就更像了❤️cute❤️(◍•ᴗ•◍):saki_miyamoto,0
認真！早上九点半：再睡一下就好我肯定找數學的ㄚ曾經的你是多麼愛學習一定要配好片修到幾嘞，不要誘惑我啊再找一頁就看到微積分了😢健身兄day：再拉一下就好怎麼沒有”再尻一槍就好”？,0
臻是的請問爸爸要坐幾多年監?12FBIopenup你好我們是FBI😎,0
爸爸把駙馬叫成女兒？😂😂😂😂海龍王是海拉魯王耶這是弒君吧,0
為什麼會有三隻腿怕黑鈣有人可告訴我這甚麼意思嗎🤔什麼意思ಠ_ಠ,0
怎么看到一个手机在飞殺手皇后任何人都有可能是替身使者這....這是替身攻擊KillerQueen,0
？還不快買爆！想買那些軍隊都是來美化戰鬥場景的，所以Godzilla會贏可惡輸給乳房大軍了,0
監玉小玉搬進全新豪華監獄犧牲小我完成大我的男人==要進監玉了,0
笑死還好不是希特勒。！,0
⋯⋯⋯😢来个盲人翻译一下下地獄吧ㄨㄢㄎㄧㄥㄧㄚㄡㄩㄦ(轉數字符號)沒有符合的數字符號(如果是注音，就是ㄥ)翻譯年糕怎麼壞了,0
…我是作者怎麼沒跟我說…什麼意思可以理解成動力小子從來不聽指揮每次都跑到對面陣營深處白給嗎😂，不就是「超音速小子」了嗎？求解,0
撒但：其實我是你的粉絲霍金看完不發一語就在說你力克胡哲是什麼意思🔥😡😂八仙的各位都氣的火冒三丈小燈泡看了掉頭就走等等炭志郎叫他爸媽來打你,0
瑞克他還活著diankidiandia死都要迷因😂😂😂😂死都要搖想像一下掃碼後看刀三上悠亞全系列影片😂😂😂人生就像rickroll充滿驚喜—摩根費里曼好像不錯要嘛，要幫我做一個嗎never那就是rickashley本人的墓吧🤔好好笑以後我們也放QRgenius😮掃墓https://www.zdnet.com/article/a-qr-code-on-your-gravestone-its-dead-serious/我的遺囑記得扫进去直接一堆乳房大军这只是一个英文网站而已啊一生都奉獻給memes😂😂😂😂😂哭啊走一起去買新房子所以圖中墓碑的影片是什麼掃完～安心走墓碑廣告業配買十送一https://www.zdnet.com/article/a-qr-code-on-your-gravestone-its-dead-serious/真·掃墓被死人瑞克搖在台灣的話應該會掃到統神端火鍋🤣,0
一個隱藏兄弟需要解鎖一堆人眼睛都ㄆㄧㄚˊ掉了無違和感🤣為什麼我看不懂☺️貼心隔離(你指南非嗎?)看不懂😂我就是這種好兄弟看來以後要幫你打光了對不起真的忍不住,0
為啥會不高興？,0
《鲍鱼游戏》感觉是那种片子鮑魚遊戲耶😂這配色有點母湯鮑魚遊戲精魚遊戲，莖魚遊戲鮑魚遊戲Qualéaqualidadedafoto代碼？game鮑魚遊戲？我好像知道游戏的过程😂抓到鮑魚遊戲鮑魚遊戲欸快看😂嘉女遊戲🥵我好像看到熟悉的面孔...？SquirtGameSDDE-439但是會聞到魷魚腥味這個版本又是另外一個故事了這片叫什麼😂煮熟的魷魚卡什麼顏色所以我說開車不讓上車是？早晚都要脫掉，什麼顏色有差嗎(￣⊿￣)ㄏ鮑魚遊戲鮑魚遊戲卡一個番號這很明顯就不是參賽方吧這個好像比較好看餒卡,0
猶余遊戲地獄梗猶不德你？修但機勒😂超地獄你最愛開的玩笑欸猶勒園一點都不好笑…好猶哦不猶自主德意的一天真猶你德真猶你的比乳房大軍早的頭香,0
無情玩弄很鬧的前男友（X妳真忙泰亞筑生命教育老蘇欸雅族,0
(茶（歪頭燦笑👏,0
由此可知傑瑞=耶穌,0
“烤”場,0
跟你講話一樣欸⣿⣿⣿⣿⣿⣿⡿⢿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⠀⣿⣿⡏⠻⣿⣿⣿⣿⣿⣿⣿⣿⣿⠟⠛⠀⢉⣙⠀⣰⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⠀⠿⠀⠚⠋⠉⠛⣿⣿⣿⠉⠉⣁⣤⣤⣶⠂⣠⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⠛⠀⣼⡿⠁⢀⣨⣿⣿⣿⣿⣿⣿⡿⠋⣠⣾⠀⣴⣶⣿⣿⡟⢿⣿⣿⣿⣿⣿⣶⣿⣿⣿⣆⠈⠛⠛⠋⠀⣈⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⡿⢿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣏⠉⢉⣡⣤⡆⠀⣨⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⠿⠋⣴⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⠿⠿⠃⠀⠛⠉⠉⣀⣀⣙⣿⣿⣷⣤⣴⣶⣾⣿⣿⠀⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⠀⢸⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⠀⣸⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣷⣄⠀⢀⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣷⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⡿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⡇⢀⣿⡿⠿⣿⣿⣿⣿⣿⣿⣿⣉⣉⣠⣤⠀⣴⣶⣶⣶⣾⣿⣿⣿⣿⣿⣿⣿⣟⠛⣛⣀⣉⣅⠉⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⠀⠛⢋⣉⣉⠀⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⠀⠛⠛⣉⣉⠀⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⠀⣛⣉⣉⣩⠀⣿⣿⣿⣿⣿⣿⡿⠿⠿⠛⠀⠛⠛⠛⠉⠀⠉⠀⠉⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⠀⢨⣿⣿⣿⡀⠙⣿⣿⣿⣿⣿⣿⣿⣿⣿⡇⢼⣿⣍⢉⣤⣤⠀⣶⣿⣿⣿⣿⣿⣍⣠⡀⣴⣾⣿⡄⢻⡇⣼⣿⣿⣿⣿⣿⣿⣿⣿⠀⣩⣿⣥⡄⠠⣶⣶⣶⣾⣿⣿⣿⠟⠉⣠⠀⠿⠟⠛⠁⠘⡉⠀⣉⣁⣉⣿⣿⣷⣿⣿⠀⣿⣿⣯⡘⠻⠁⣾⣿⣿⣿⣿⣿⣿⣿⡄⠀⣿⡿⠟⣉⣴⣶⣄⠈⢻⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⡿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⠃⢀⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⠿⠟⠛⠀⠉⠉⣀⣀⣽⣿⣿⣿⣿⣿⣿⣿⣿⡿⠀⣾⣿⠉⢻⣿⣿⣿⣿⣿⣿⣿⣿⣿⠟⠀⣾⣿⣿⡇⠸⠿⠿⣿⣿⣿⣿⣿⠟⣁⣶⠀⣿⣧⣤⡄⢰⣶⣿⣿⣿⣿⣿⣿⣿⣿⣿⠀⣿⣿⣿⠇⠸⠿⠿⠿⣿⣿⣿⣿⣿⣿⣿⠀⣶⣶⣶⣶⣶⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣶⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⡿⠿⣿⣿⣿⠙⠿⣿⣿⣿⣿⣿⣿⣿⣿⣿⠇⠀⣼⣿⡏⠀⣼⣿⣿⣿⣿⣿⣿⣿⣿⠟⠀⣾⣿⡿⠀⣼⠿⠛⠉⠛⢿⣿⣿⣿⠏⢀⠀⣿⡿⠀⣤⣤⣶⣾⠀⣤⣾⣿⡿⠁⣴⣿⠀⣿⣦⣿⣿⠀⢨⣿⣿⣿⣿⣿⣿⣿⣿⣿⠀⣿⠃⢹⣿⠀⢸⣿⠀⠙⣿⣿⣿⣿⣿⡇⠀⡏⠀⣾⣿⠀⠈⣿⣷⡀⠈⣿⣿⣿⣿⡄⢠⣿⣿⣿⡀⠀⢀⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣤⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⠟⠉⢻⣿⣿⣿⠿⣿⣿⣿⣿⣿⣿⣿⡄⠀⣴⣿⣧⡀⠀⣴⠀⢠⣿⣿⣿⣿⣿⣿⡇⠸⠟⠀⠹⠀⣼⣿⠀⣾⣿⣿⣿⣿⣿⣿⡀⢀⣾⣿⣀⣾⡿⠀⣠⣿⣿⣿⣿⣿⣿⣿⣿⠀⢠⣤⠀⠰⠶⠀⢀⣿⣿⣿⣿⣿⣿⣿⣿⡆⠰⡶⠀⠶⠶⠀⢸⣿⣿⣿⣿⣿⣿⣿⣿⣷⣴⣶⣶⣶⣆⣀⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣄⠀⠹⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⡿⠿⠟⠛⠚⠋⠉⠁⠉⢻⣿⣿⣿⣤⣤⣶⣶⣾⣿⠿⠿⢿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣤⣤⣶⠶⢿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣷⣤⣤⣤⣶⣶⣿⣿⣿⣿⣿⣿⣿⣿⣿⣯⠉⣉⣤⣤⣤⠀⠀⣿⣿⣿⣿⣿⣿⣿⣿⣿⡄⠸⠿⠛⠛⠀⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣷⣼⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣾⣿⣿⣿⣿⣶⣿⣿⣿⣿⡇⣿⣿⠛⠛⠋⠉⠉⠁⣀⣀⣀⣀⣿⣿⣿⡇⣿⣿⡇⠀⣿⡟⠛⠛⠋⠉⠉⣿⣿⣿⣿⡇⣿⣿⡇⠀⣿⣿⠀⠿⠛⠀⣾⣿⣿⣿⣿⡇⣿⣿⡇⢸⡿⠿⠆⠲⡟⠛⠋⠉⠻⣿⣿⡇⣿⣿⠀⢸⡇⠀⡆⢀⣷⠀⠟⠀⣾⣿⣿⡇⣿⣿⡀⢸⣿⣀⣤⣴⣿⣤⣤⣶⣿⣿⣿⡇⣿⣿⣷⣤⣀⠀⠀⠀⠀⠀⠀⣀⣀⣤⣿⡇⣿⣿⣿⣿⣿⢿⣿⣿⣿⣿⠿⣿⣿⣿⣿⡇⣿⣿⣿⣿⣿⣾⣿⣿⢿⣿⣶⣿⣿⣿⣿⡇⣿⣿⡿⢿⣿⣿⣿⣷⠀⢸⣿⣿⣿⣿⣿⡇⣿⣿⣷⡀⠀⡿⠀⣹⠀⠘⠋⠛⣿⣿⣿⡇⣿⠛⠛⣿⣿⠀⣠⣤⠀⢰⣶⣿⣿⣿⣿⡇⣿⣿⣤⡾⡿⠚⠋⠉⠀⠀⢀⣀⣤⣿⣿⡇⣿⣿⠟⢀⣿⣾⠇⠀⣿⠀⣾⣿⣿⣿⣿⡇⣿⠁⠀⣿⣿⠁⢀⣿⣷⠀⣿⣿⣿⠇⠸⡇⣿⣧⣼⣋⣠⣴⣿⣿⣿⣄⠀⠀⠀⢀⣤⡇⣿⣿⣿⣿⣿⢿⣿⣿⣿⣿⠿⣿⣿⣿⣿⡇⣿⣿⣿⣿⣿⣾⣿⣿⣿⣿⣶⣿⣿⣿⣿⡇⣿⣿⡿⢿⣿⠈⢹⣿⣿⠿⠿⠟⠻⣿⣿⡇⣿⣿⡇⠀⣿⠀⣼⠀⠀⣴⣶⣶⣶⣿⣿⡇⣿⣿⡇⠀⠉⠀⣿⠀⢰⠿⠟⠛⠻⣿⣿⡇⣿⣿⡇⠀⣿⠿⣿⠀⡀⢰⡶⠀⣰⣿⣿⡇⣿⣿⠁⢠⣴⠀⡜⠀⣿⡄⠀⢀⣿⣿⣿⡇⣿⡿⠀⣿⣿⠀⠀⣾⠿⠁⡀⠀⠛⢿⣿⡇⣿⣠⣿⣿⣯⠀⣿⣤⣶⣿⣿⣦⣀⣀⣤⡇⣿⣿⣿⣿⣿⢿⣿⣿⣿⣿⠿⣿⣿⣿⣿⡇哈哈哈哈chad看到最後一條我的嘴巴完全垮下來😂,0
淦!根本是你小心下次掉到母鯊（你女友）=上鉤👞🎙️瑞克搖=上鉤問一些智障問題之後被嗆＝釣魚其實我回這篇文我也上鉤了對嗎乳滑=上鉤我把幼兒丟進湖裡，大魚上鉤,0
如果你未满18岁不要看我的视频，你不会坚强,0
那誰最先中途離開呢？小燈泡因為他「掉頭」就走笑死No這個不行,0
修但幾咧FBIOPENUP一柱擎天囉寶貝🙌,0
下秒直接封鎖卡哇邦嘎！乾哈哈哈哈笑到並軌,0
這有點久了哦砲王就跟他們那邊都沒有藥局是一樣的，因為醫生說不能空腹吃藥喔！,0
🔥🔥🔥,0
😌😌,0
這個我受不了ㄤ外婆4號,0
請看這個帳號的貼文瞬間下地獄,0
來～許願：我希望我不要搭太魯閣號我不懂QQ終極地獄,0
狂喝喝爆,0
好久沒看到他們了去哪了😢😢,0
普悠瑪表示抗議,0
還想刷KDA啊明明是48/0/0超壞哈哈台服第一肥，應該直播活摘他器官來賠罪尾刀撿起來～😢😢😢不說我還以為在刷人機場😍李義祥已經成為傳說了台服第一去醫院幫他刷助攻,0
這列車裡的人肯定是因為愚人節的時候沒有接受別人的告白，才會被詛咒馬上過清明節會下地獄我昨天早上就看過了喔幹你娘很地獄誒我笑出來會不會覺得很地獄司機是渣男欸怎麼可以做出軌的事情啊,0
沃草這效率可以大師兄回來了😂😂我不知道我就想到你為啥被鎖住？？耿爽爽不爽更新了😭,0
大蒜有什麼好搶的........舒壓辣。說不定還有夫妻肺片幹有夠猛真香還敢貪小便宜啊,0
正義魔人上線啦看到那個在講郝消息笑噴跟坤源一樣下次不敢了,0
🍍今晚我想來點，八仙炭烤的X肉燒烤我要一份火烤人肉,0
所以怎麼死的吳宗憲去黃鴻升家見到他猝死嘿嘿見鬼嘍差點被關在門外,0
七樓那個黑人現在黑人不耕田，所以現在可以……？,0
嗚嗚不懂求解真的超壞0.0,0
但我超愛對不起台灣河童,0
卡....不要檢舉我？？？要我請你嗎,0
一口炸雞一口可樂計程車錶狂跳越看越明白些什麼😂😂😂,0
你找不到我啦找你們排我前面sky你死咗之後ww仲未見到我死一起來小胖勒？別想跑,0
現在才發現…,0
繼小夫之後再次讓我喝掉一鍋孟婆湯的是麵筋地獄爆水島太太.....員工是叫土豆嗎……幹,0
😂:)幹地獄,0
資訊量有點龐大😂😂😂,0
殘同蠶？,0
，就是胖而已胖子超噁,0
好地獄,0
希望我不要那麼雖小,0
真棒,0
抓去抬猶點意思真猶你的真是猶趣,0
沒洗乾淨裡面還有塊癌細胞太地獄,0
/kill/kill笑死最輕鬆了,0
我在該按或不該按之間游移🤔笑死真的同志不上天堂，但他們會過彩虹橋，走過一肛一路，直達巔峰😂笑死那也不是同志旗,0
！我好邪惡,0
撒旦來了唷不愧是你難過😢歡迎回歸但這張好痛我愛幹幹有夠地獄U,0
不要死啊三公分是甚麼梗還好三公分沒變負三公分也太快洋槍洋砲VS小牙籤三公分果然是真的館長加油💪🏽！GG料，真的中槍,0
擊敗人始祖淦地狱,0
懶覺哥哥將孩子們的微笑塗抹在臉上買來的魚能不能放生？被朱振億氣到老,0
212和911有什麼關係？不然可能就變成「模擬恐怖份子」甚麼意思,0
一張黑人坐的右邊那張黑人是不是比較常坐,0
破麻蜂台女蜂破麻蜂,0
負負得正大燈泡事件？鬼島發生這樣的事無罪，ok吧！很正常啊,0
克拉是重量單位長大後留言每#克拉🤔🤔🤔,0
挺一下要記得切帳號喔了不起負責,0
Dab💦💦,0
像極了愛情🤪愛情的小壞蛋😏😂壞掉的男人你小壞蛋壞透了,0
？？幹沒了沒了啦習好好笑😂笑死真的有欸真的有欸,0
有點不懂,0
我天生神力啊,0
❤👉👌👏👏👏👉💦💦💦🤪,0
歐郎二號我終於懂了...朕甚是感動我终于知道为什么jc那么黑了,0
這個天賦點白血球不小心點太多了啦？,0
不小心瞄到啦草淦我才不要牠呢真糟糕我只看到一個破麻阿姨我不想努力了靠北喔幹有什麼毛病？頭髮綠綠Der尬拎娘啊擊敗勒~我要退追蹤退追蹤,0
渣渣史達林吃太多紅香菇了吧🤔,0
真乖的狗狗,0
usendmeitagu瑋瑋？好笑喔擔心自己認了啦你啦幹吳彥儒?真的必須是你非你莫屬😂,0
好好笑但我不幹笑想要喝喝看嗎？但有點噁心😂來喔大冰奶一杯大冰奶戳到笑點,0
就跟你說了只是還沒出來,0
#沒有買賣沒有傷害基腿柯基,0
掉頭就走💡💡💡,0
他們想返壓白人，證據是毛巾是白的😂靠北,0
